"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2013/02/10 16:00:00","GENESE","1042","21"
"2013/02/10 16:00:00","HUD VL","1113","21"
"2013/02/10 16:00:00","LONGIL","2536","21"
"2013/02/10 16:00:00","MHK VL","886","21"
"2013/02/10 16:00:00","MILLWD","381","21"
"2013/02/10 16:00:00","N.Y.C.","5862","21"
"2013/02/10 16:00:00","NORTH","835","21"
"2013/02/10 16:00:00","WEST","1660","21"
"2013/02/10 17:00:00","CAPITL","1516","22"
"2013/02/10 17:00:00","CENTRL","1952","22"
"2013/02/10 17:00:00","DUNWOD","718","22"
"2013/02/10 17:00:00","GENESE","1108","22"
"2013/02/10 17:00:00","HUD VL","1203","22"
"2013/02/10 17:00:00","LONGIL","2744","22"
"2013/02/10 17:00:00","MHK VL","959","22"
"2013/02/10 17:00:00","MILLWD","422","22"
"2013/02/10 17:00:00","N.Y.C.","6114","22"
"2013/02/10 17:00:00","NORTH","851","22"
"2013/02/10 17:00:00","WEST","1729","22"
"2013/02/10 18:00:00","CAPITL","1604","23"
"2013/02/10 18:00:00","CENTRL","2098","23"
"2013/02/10 18:00:00","DUNWOD","768","23"
"2013/02/10 18:00:00","GENESE","1194","23"
"2013/02/10 18:00:00","HUD VL","1290","23"
"2013/02/10 18:00:00","LONGIL","2938","23"
"2013/02/10 18:00:00","MHK VL","1030","23"
"2013/02/10 18:00:00","MILLWD","456","23"
"2013/02/10 18:00:00","N.Y.C.","6321","23"
"2013/02/10 18:00:00","NORTH","857","23"
"2013/02/10 18:00:00","WEST","1840","23"
"2013/02/10 19:00:00","CAPITL","1590","0"
"2013/02/10 19:00:00","CENTRL","2089","0"
"2013/02/10 19:00:00","DUNWOD","768","0"
"2013/02/10 19:00:00","GENESE","1189","0"
"2013/02/10 19:00:00","HUD VL","1284","0"
"2013/02/10 19:00:00","LONGIL","2930","0"
"2013/02/10 19:00:00","MHK VL","1024","0"
"2013/02/10 19:00:00","MILLWD","455","0"
"2013/02/10 19:00:00","N.Y.C.","6322","0"
"2013/02/10 19:00:00","NORTH","859","0"
"2013/02/10 19:00:00","WEST","1849","0"
"2013/02/10 20:00:00","CAPITL","1549","1"
"2013/02/10 20:00:00","CENTRL","2040","1"
"2013/02/10 20:00:00","DUNWOD","758","1"
"2013/02/10 20:00:00","GENESE","1158","1"
"2013/02/10 20:00:00","HUD VL","1251","1"
"2013/02/10 20:00:00","LONGIL","2878","1"
"2013/02/10 20:00:00","MHK VL","994","1"
"2013/02/10 20:00:00","MILLWD","442","1"
"2013/02/10 20:00:00","N.Y.C.","6242","1"
"2013/02/10 20:00:00","NORTH","857","1"
"2013/02/10 20:00:00","WEST","1829","1"
"2013/02/10 21:00:00","CAPITL","1487","2"
"2013/02/10 21:00:00","CENTRL","1957","2"
"2013/02/10 21:00:00","DUNWOD","735","2"
"2013/02/10 21:00:00","GENESE","1108","2"
"2013/02/10 21:00:00","HUD VL","1200","2"
"2013/02/10 21:00:00","LONGIL","2775","2"
"2013/02/10 21:00:00","MHK VL","941","2"
"2013/02/10 21:00:00","MILLWD","422","2"
"2013/02/10 21:00:00","N.Y.C.","6123","2"
"2013/02/10 21:00:00","NORTH","846","2"
"2013/02/10 21:00:00","WEST","1784","2"
"2013/02/10 22:00:00","CAPITL","1390","3"
"2013/02/10 22:00:00","CENTRL","1835","3"
"2013/02/10 22:00:00","DUNWOD","694","3"
"2013/02/10 22:00:00","GENESE","1042","3"
"2013/02/10 22:00:00","HUD VL","1120","3"
"2013/02/10 22:00:00","LONGIL","2591","3"
"2013/02/10 22:00:00","MHK VL","876","3"
"2013/02/10 22:00:00","MILLWD","384","3"
"2013/02/10 22:00:00","N.Y.C.","5913","3"
"2013/02/10 22:00:00","NORTH","831","3"
"2013/02/10 22:00:00","WEST","1718","3"
"2013/02/10 23:00:00","CAPITL","1302","4"
"2013/02/10 23:00:00","CENTRL","1738","4"
"2013/02/10 23:00:00","DUNWOD","643","4"
"2013/02/10 23:00:00","GENESE","984","4"
"2013/02/10 23:00:00","HUD VL","1029","4"
"2013/02/10 23:00:00","LONGIL","2376","4"
"2013/02/10 23:00:00","MHK VL","820","4"
"2013/02/10 23:00:00","MILLWD","351","4"
"2013/02/10 23:00:00","N.Y.C.","5623","4"
"2013/02/10 23:00:00","NORTH","825","4"
"2013/02/10 23:00:00","WEST","1634","4"
"2013/02/11 00:00:00","CAPITL","1234","5"
"2013/02/11 00:00:00","CENTRL","1681","5"
"2013/02/11 00:00:00","DUNWOD","581","5"
"2013/02/11 00:00:00","GENESE","943","5"
"2013/02/11 00:00:00","HUD VL","948","5"
"2013/02/11 00:00:00","LONGIL","2122","5"
"2013/02/11 00:00:00","MHK VL","813","5"
"2013/02/11 00:00:00","MILLWD","309","5"
"2013/02/11 00:00:00","N.Y.C.","5173","5"
"2013/02/11 00:00:00","NORTH","807","5"
"2013/02/11 00:00:00","WEST","1565","5"
"2013/02/11 01:00:00","CAPITL","1195","6"
"2013/02/11 01:00:00","CENTRL","1629","6"
"2013/02/11 01:00:00","DUNWOD","549","6"
"2013/02/11 01:00:00","GENESE","910","6"
"2013/02/11 01:00:00","HUD VL","918","6"
"2013/02/11 01:00:00","LONGIL","1989","6"
"2013/02/11 01:00:00","MHK VL","779","6"
"2013/02/11 01:00:00","MILLWD","299","6"
"2013/02/11 01:00:00","N.Y.C.","4877","6"
"2013/02/11 01:00:00","NORTH","799","6"
"2013/02/11 01:00:00","WEST","1530","6"
"2013/02/11 02:00:00","CAPITL","1179","7"
"2013/02/11 02:00:00","CENTRL","1597","7"
"2013/02/11 02:00:00","DUNWOD","531","7"
"2013/02/11 02:00:00","GENESE","891","7"
"2013/02/11 02:00:00","HUD VL","903","7"
"2013/02/11 02:00:00","LONGIL","1915","7"
"2013/02/11 02:00:00","MHK VL","764","7"
"2013/02/11 02:00:00","MILLWD","297","7"
"2013/02/11 02:00:00","N.Y.C.","4698","7"
"2013/02/11 02:00:00","NORTH","790","7"
"2013/02/11 02:00:00","WEST","1511","7"
"2013/02/11 03:00:00","CAPITL","1175","8"
"2013/02/11 03:00:00","CENTRL","1583","8"
"2013/02/11 03:00:00","DUNWOD","522","8"
"2013/02/11 03:00:00","GENESE","887","8"
"2013/02/11 03:00:00","HUD VL","902","8"
"2013/02/11 03:00:00","LONGIL","1882","8"
"2013/02/11 03:00:00","MHK VL","761","8"
"2013/02/11 03:00:00","MILLWD","290","8"
"2013/02/11 03:00:00","N.Y.C.","4620","8"
"2013/02/11 03:00:00","NORTH","784","8"
"2013/02/11 03:00:00","WEST","1506","8"
"2013/02/11 04:00:00","CAPITL","1207","9"
"2013/02/11 04:00:00","CENTRL","1648","9"
"2013/02/11 04:00:00","DUNWOD","532","9"
"2013/02/11 04:00:00","GENESE","915","9"
"2013/02/11 04:00:00","HUD VL","916","9"
"2013/02/11 04:00:00","LONGIL","1932","9"
"2013/02/11 04:00:00","MHK VL","789","9"
"2013/02/11 04:00:00","MILLWD","298","9"
"2013/02/11 04:00:00","N.Y.C.","4675","9"
"2013/02/11 04:00:00","NORTH","802","9"
"2013/02/11 04:00:00","WEST","1535","9"
"2013/02/11 05:00:00","CAPITL","1292","10"
"2013/02/11 05:00:00","CENTRL","1739","10"
"2013/02/11 05:00:00","DUNWOD","562","10"
"2013/02/11 05:00:00","GENESE","969","10"
"2013/02/11 05:00:00","HUD VL","976","10"
"2013/02/11 05:00:00","LONGIL","2036","10"
"2013/02/11 05:00:00","MHK VL","834","10"
"2013/02/11 05:00:00","MILLWD","318","10"
"2013/02/11 05:00:00","N.Y.C.","4907","10"
"2013/02/11 05:00:00","NORTH","818","10"
"2013/02/11 05:00:00","WEST","1613","10"
"2013/02/11 06:00:00","CAPITL","1428","11"
"2013/02/11 06:00:00","CENTRL","1955","11"
"2013/02/11 06:00:00","DUNWOD","628","11"
"2013/02/11 06:00:00","GENESE","1089","11"
"2013/02/11 06:00:00","HUD VL","1076","11"
"2013/02/11 06:00:00","LONGIL","2265","11"
"2013/02/11 06:00:00","MHK VL","944","11"
"2013/02/11 06:00:00","MILLWD","360","11"
"2013/02/11 06:00:00","N.Y.C.","5428","11"
"2013/02/11 06:00:00","NORTH","848","11"
"2013/02/11 06:00:00","WEST","1766","11"
"2013/02/11 07:00:00","CAPITL","1512","12"
"2013/02/11 07:00:00","CENTRL","2076","12"
"2013/02/11 07:00:00","DUNWOD","697","12"
"2013/02/11 07:00:00","GENESE","1168","12"
"2013/02/11 07:00:00","HUD VL","1139","12"
"2013/02/11 07:00:00","LONGIL","2442","12"
"2013/02/11 07:00:00","MHK VL","1005","12"
"2013/02/11 07:00:00","MILLWD","394","12"
"2013/02/11 07:00:00","N.Y.C.","5979","12"
"2013/02/11 07:00:00","NORTH","870","12"
"2013/02/11 07:00:00","WEST","1878","12"
"2013/02/11 08:00:00","CAPITL","1515","13"
"2013/02/11 08:00:00","CENTRL","2088","13"
"2013/02/11 08:00:00","DUNWOD","719","13"
"2013/02/11 08:00:00","GENESE","1190","13"
"2013/02/11 08:00:00","HUD VL","1164","13"
"2013/02/11 08:00:00","LONGIL","2523","13"
"2013/02/11 08:00:00","MHK VL","1017","13"
"2013/02/11 08:00:00","MILLWD","393","13"
"2013/02/11 08:00:00","N.Y.C.","6364","13"
"2013/02/11 08:00:00","NORTH","867","13"
"2013/02/11 08:00:00","WEST","1912","13"
"2013/02/11 09:00:00","CAPITL","1524","14"
"2013/02/11 09:00:00","CENTRL","2107","14"
"2013/02/11 09:00:00","DUNWOD","734","14"
"2013/02/11 09:00:00","GENESE","1205","14"
"2013/02/11 09:00:00","HUD VL","1179","14"
"2013/02/11 09:00:00","LONGIL","2571","14"
"2013/02/11 09:00:00","MHK VL","1024","14"
"2013/02/11 09:00:00","MILLWD","391","14"
"2013/02/11 09:00:00","N.Y.C.","6625","14"
"2013/02/11 09:00:00","NORTH","864","14"
"2013/02/11 09:00:00","WEST","1939","14"
"2013/02/11 10:00:00","CAPITL","1525","15"
"2013/02/11 10:00:00","CENTRL","2108","15"
"2013/02/11 10:00:00","DUNWOD","742","15"
"2013/02/11 10:00:00","GENESE","1212","15"
"2013/02/11 10:00:00","HUD VL","1187","15"
"2013/02/11 10:00:00","LONGIL","2613","15"
"2013/02/11 10:00:00","MHK VL","1019","15"
"2013/02/11 10:00:00","MILLWD","388","15"
"2013/02/11 10:00:00","N.Y.C.","6766","15"
"2013/02/11 10:00:00","NORTH","863","15"
"2013/02/11 10:00:00","WEST","1960","15"
"2013/02/11 11:00:00","CAPITL","1519","16"
"2013/02/11 11:00:00","CENTRL","2095","16"
"2013/02/11 11:00:00","DUNWOD","744","16"
"2013/02/11 11:00:00","GENESE","1222","16"
"2013/02/11 11:00:00","HUD VL","1185","16"
"2013/02/11 11:00:00","LONGIL","2617","16"
"2013/02/11 11:00:00","MHK VL","1008","16"
"2013/02/11 11:00:00","MILLWD","384","16"
"2013/02/11 11:00:00","N.Y.C.","6822","16"
"2013/02/11 11:00:00","NORTH","858","16"
"2013/02/11 11:00:00","WEST","1959","16"
"2013/02/11 12:00:00","CAPITL","1508","17"
"2013/02/11 12:00:00","CENTRL","2087","17"
"2013/02/11 12:00:00","DUNWOD","743","17"
"2013/02/11 12:00:00","GENESE","1217","17"
"2013/02/11 12:00:00","HUD VL","1172","17"
"2013/02/11 12:00:00","LONGIL","2609","17"
"2013/02/11 12:00:00","MHK VL","995","17"
"2013/02/11 12:00:00","MILLWD","382","17"
"2013/02/11 12:00:00","N.Y.C.","6855","17"
"2013/02/11 12:00:00","NORTH","850","17"
"2013/02/11 12:00:00","WEST","1956","17"
"2013/02/11 13:00:00","CAPITL","1485","18"
"2013/02/11 13:00:00","CENTRL","2075","18"
"2013/02/11 13:00:00","DUNWOD","742","18"
"2013/02/11 13:00:00","GENESE","1216","18"
"2013/02/11 13:00:00","HUD VL","1164","18"
"2013/02/11 13:00:00","LONGIL","2603","18"
"2013/02/11 13:00:00","MHK VL","986","18"
"2013/02/11 13:00:00","MILLWD","380","18"
"2013/02/11 13:00:00","N.Y.C.","6860","18"
"2013/02/11 13:00:00","NORTH","847","18"
"2013/02/11 13:00:00","WEST","1961","18"
"2013/02/11 14:00:00","CAPITL","1465","19"
"2013/02/11 14:00:00","CENTRL","2057","19"
"2013/02/11 14:00:00","DUNWOD","737","19"
"2013/02/11 14:00:00","GENESE","1208","19"
"2013/02/11 14:00:00","HUD VL","1151","19"
"2013/02/11 14:00:00","LONGIL","2594","19"
"2013/02/11 14:00:00","MHK VL","971","19"
"2013/02/11 14:00:00","MILLWD","380","19"
"2013/02/11 14:00:00","N.Y.C.","6839","19"
"2013/02/11 14:00:00","NORTH","839","19"
"2013/02/11 14:00:00","WEST","1945","19"
"2013/02/11 15:00:00","CAPITL","1454","20"
"2013/02/11 15:00:00","CENTRL","2037","20"
"2013/02/11 15:00:00","DUNWOD","736","20"
"2013/02/11 15:00:00","GENESE","1199","20"
"2013/02/11 15:00:00","HUD VL","1149","20"
"2013/02/11 15:00:00","LONGIL","2592","20"
"2013/02/11 15:00:00","MHK VL","961","20"
"2013/02/11 15:00:00","MILLWD","381","20"
"2013/02/11 15:00:00","N.Y.C.","6823","20"
"2013/02/11 15:00:00","NORTH","839","20"
"2013/02/11 15:00:00","WEST","1931","20"
"2013/02/11 16:00:00","CAPITL","1484","21"
"2013/02/11 16:00:00","CENTRL","2047","21"
"2013/02/11 16:00:00","DUNWOD","755","21"
"2013/02/11 16:00:00","GENESE","1206","21"
"2013/02/11 16:00:00","HUD VL","1169","21"
"2013/02/11 16:00:00","LONGIL","2658","21"
"2013/02/11 16:00:00","MHK VL","979","21"
"2013/02/11 16:00:00","MILLWD","392","21"
"2013/02/11 16:00:00","N.Y.C.","6869","21"
"2013/02/11 16:00:00","NORTH","846","21"
"2013/02/11 16:00:00","WEST","1939","21"
"2013/02/11 17:00:00","CAPITL","1570","22"
"2013/02/11 17:00:00","CENTRL","2118","22"
"2013/02/11 17:00:00","DUNWOD","786","22"
"2013/02/11 17:00:00","GENESE","1248","22"
"2013/02/11 17:00:00","HUD VL","1238","22"
"2013/02/11 17:00:00","LONGIL","2839","22"
"2013/02/11 17:00:00","MHK VL","1029","22"
"2013/02/11 17:00:00","MILLWD","419","22"
"2013/02/11 17:00:00","N.Y.C.","6967","22"
"2013/02/11 17:00:00","NORTH","858","22"
"2013/02/11 17:00:00","WEST","1979","22"
"2013/02/11 18:00:00","CAPITL","1624","23"
"2013/02/11 18:00:00","CENTRL","2223","23"
"2013/02/11 18:00:00","DUNWOD","822","23"
"2013/02/11 18:00:00","GENESE","1318","23"
"2013/02/11 18:00:00","HUD VL","1310","23"
"2013/02/11 18:00:00","LONGIL","2981","23"
"2013/02/11 18:00:00","MHK VL","1075","23"
"2013/02/11 18:00:00","MILLWD","442","23"
"2013/02/11 18:00:00","N.Y.C.","7001","23"
"2013/02/11 18:00:00","NORTH","863","23"
"2013/02/11 18:00:00","WEST","2066","23"
"2013/02/11 19:00:00","CAPITL","1592","0"
"2013/02/11 19:00:00","CENTRL","2191","0"
"2013/02/11 19:00:00","DUNWOD","806","0"
"2013/02/11 19:00:00","GENESE","1296","0"
"2013/02/11 19:00:00","HUD VL","1291","0"
"2013/02/11 19:00:00","LONGIL","2918","0"
"2013/02/11 19:00:00","MHK VL","1055","0"
"2013/02/11 19:00:00","MILLWD","433","0"
"2013/02/11 19:00:00","N.Y.C.","6832","0"
"2013/02/11 19:00:00","NORTH","861","0"
"2013/02/11 19:00:00","WEST","2052","0"
"2013/02/11 20:00:00","CAPITL","1529","1"
"2013/02/11 20:00:00","CENTRL","2111","1"
"2013/02/11 20:00:00","DUNWOD","772","1"
"2013/02/11 20:00:00","GENESE","1252","1"
"2013/02/11 20:00:00","HUD VL","1243","1"
"2013/02/11 20:00:00","LONGIL","2803","1"
"2013/02/11 20:00:00","MHK VL","1014","1"
"2013/02/11 20:00:00","MILLWD","415","1"
"2013/02/11 20:00:00","N.Y.C.","6604","1"
"2013/02/11 20:00:00","NORTH","847","1"
"2013/02/11 20:00:00","WEST","2010","1"
"2013/02/11 21:00:00","CAPITL","1446","2"
"2013/02/11 21:00:00","CENTRL","2009","2"
"2013/02/11 21:00:00","DUNWOD","729","2"
"2013/02/11 21:00:00","GENESE","1184","2"
"2013/02/11 21:00:00","HUD VL","1175","2"
"2013/02/11 21:00:00","LONGIL","2636","2"
"2013/02/11 21:00:00","MHK VL","953","2"
"2013/02/11 21:00:00","MILLWD","393","2"
"2013/02/11 21:00:00","N.Y.C.","6320","2"
"2013/02/11 21:00:00","NORTH","825","2"
"2013/02/11 21:00:00","WEST","1937","2"
"2013/02/11 22:00:00","CAPITL","1336","3"
"2013/02/11 22:00:00","CENTRL","1864","3"
"2013/02/11 22:00:00","DUNWOD","671","3"
"2013/02/11 22:00:00","GENESE","1096","3"
"2013/02/11 22:00:00","HUD VL","1080","3"
"2013/02/11 22:00:00","LONGIL","2401","3"
"2013/02/11 22:00:00","MHK VL","876","3"
"2013/02/11 22:00:00","MILLWD","354","3"
"2013/02/11 22:00:00","N.Y.C.","5927","3"
"2013/02/11 22:00:00","NORTH","802","3"
"2013/02/11 22:00:00","WEST","1839","3"
"2013/02/11 23:00:00","CAPITL","1239","4"
"2013/02/11 23:00:00","CENTRL","1747","4"
"2013/02/11 23:00:00","DUNWOD","609","4"
"2013/02/11 23:00:00","GENESE","1026","4"
"2013/02/11 23:00:00","HUD VL","984","4"
"2013/02/11 23:00:00","LONGIL","2163","4"
"2013/02/11 23:00:00","MHK VL","815","4"
"2013/02/11 23:00:00","MILLWD","317","4"
"2013/02/11 23:00:00","N.Y.C.","5458","4"
"2013/02/11 23:00:00","NORTH","788","4"
"2013/02/11 23:00:00","WEST","1730","4"
"2013/02/12 00:00:00","CAPITL","1184","5"
"2013/02/12 00:00:00","CENTRL","1653","5"
"2013/02/12 00:00:00","DUNWOD","572","5"
"2013/02/12 00:00:00","GENESE","968","5"
"2013/02/12 00:00:00","HUD VL","925","5"
"2013/02/12 00:00:00","LONGIL","2002","5"
"2013/02/12 00:00:00","MHK VL","785","5"
"2013/02/12 00:00:00","MILLWD","281","5"
"2013/02/12 00:00:00","N.Y.C.","5037","5"
"2013/02/12 00:00:00","NORTH","797","5"
"2013/02/12 00:00:00","WEST","1637","5"
"2013/02/12 01:00:00","CAPITL","1138","6"
"2013/02/12 01:00:00","CENTRL","1597","6"
"2013/02/12 01:00:00","DUNWOD","547","6"
"2013/02/12 01:00:00","GENESE","930","6"
"2013/02/12 01:00:00","HUD VL","901","6"
"2013/02/12 01:00:00","LONGIL","1912","6"
"2013/02/12 01:00:00","MHK VL","754","6"
"2013/02/12 01:00:00","MILLWD","278","6"
"2013/02/12 01:00:00","N.Y.C.","4782","6"
"2013/02/12 01:00:00","NORTH","788","6"
"2013/02/12 01:00:00","WEST","1577","6"
"2013/02/12 02:00:00","CAPITL","1118","7"
"2013/02/12 02:00:00","CENTRL","1562","7"
"2013/02/12 02:00:00","DUNWOD","534","7"
"2013/02/12 02:00:00","GENESE","909","7"
"2013/02/12 02:00:00","HUD VL","887","7"
"2013/02/12 02:00:00","LONGIL","1863","7"
"2013/02/12 02:00:00","MHK VL","740","7"
"2013/02/12 02:00:00","MILLWD","276","7"
"2013/02/12 02:00:00","N.Y.C.","4631","7"
"2013/02/12 02:00:00","NORTH","778","7"
"2013/02/12 02:00:00","WEST","1548","7"
"2013/02/12 03:00:00","CAPITL","1111","8"
"2013/02/12 03:00:00","CENTRL","1546","8"
"2013/02/12 03:00:00","DUNWOD","524","8"
"2013/02/12 03:00:00","GENESE","901","8"
"2013/02/12 03:00:00","HUD VL","885","8"
"2013/02/12 03:00:00","LONGIL","1836","8"
"2013/02/12 03:00:00","MHK VL","736","8"
"2013/02/12 03:00:00","MILLWD","274","8"
"2013/02/12 03:00:00","N.Y.C.","4559","8"
"2013/02/12 03:00:00","NORTH","767","8"
"2013/02/12 03:00:00","WEST","1537","8"
"2013/02/12 04:00:00","CAPITL","1136","9"
"2013/02/12 04:00:00","CENTRL","1587","9"
"2013/02/12 04:00:00","DUNWOD","529","9"
"2013/02/12 04:00:00","GENESE","924","9"
"2013/02/12 04:00:00","HUD VL","894","9"
"2013/02/12 04:00:00","LONGIL","1866","9"
"2013/02/12 04:00:00","MHK VL","756","9"
"2013/02/12 04:00:00","MILLWD","277","9"
"2013/02/12 04:00:00","N.Y.C.","4583","9"
"2013/02/12 04:00:00","NORTH","774","9"
"2013/02/12 04:00:00","WEST","1569","9"
"2013/02/12 05:00:00","CAPITL","1219","10"
"2013/02/12 05:00:00","CENTRL","1683","10"
"2013/02/12 05:00:00","DUNWOD","563","10"
"2013/02/12 05:00:00","GENESE","982","10"
"2013/02/12 05:00:00","HUD VL","954","10"
"2013/02/12 05:00:00","LONGIL","1980","10"
"2013/02/12 05:00:00","MHK VL","803","10"
"2013/02/12 05:00:00","MILLWD","297","10"
"2013/02/12 05:00:00","N.Y.C.","4816","10"
"2013/02/12 05:00:00","NORTH","785","10"
"2013/02/12 05:00:00","WEST","1640","10"
"2013/02/12 06:00:00","CAPITL","1352","11"
"2013/02/12 06:00:00","CENTRL","1901","11"
"2013/02/12 06:00:00","DUNWOD","627","11"
"2013/02/12 06:00:00","GENESE","1105","11"
"2013/02/12 06:00:00","HUD VL","1046","11"
"2013/02/12 06:00:00","LONGIL","2200","11"
"2013/02/12 06:00:00","MHK VL","904","11"
"2013/02/12 06:00:00","MILLWD","333","11"
"2013/02/12 06:00:00","N.Y.C.","5322","11"
"2013/02/12 06:00:00","NORTH","809","11"
"2013/02/12 06:00:00","WEST","1798","11"
"2013/02/12 07:00:00","CAPITL","1434","12"
"2013/02/12 07:00:00","CENTRL","2028","12"
"2013/02/12 07:00:00","DUNWOD","693","12"
"2013/02/12 07:00:00","GENESE","1184","12"
"2013/02/12 07:00:00","HUD VL","1105","12"
"2013/02/12 07:00:00","LONGIL","2368","12"
"2013/02/12 07:00:00","MHK VL","960","12"
"2013/02/12 07:00:00","MILLWD","362","12"
"2013/02/12 07:00:00","N.Y.C.","5856","12"
"2013/02/12 07:00:00","NORTH","829","12"
"2013/02/12 07:00:00","WEST","1908","12"
"2013/02/12 08:00:00","CAPITL","1433","13"
"2013/02/12 08:00:00","CENTRL","2045","13"
"2013/02/12 08:00:00","DUNWOD","714","13"
"2013/02/12 08:00:00","GENESE","1202","13"
"2013/02/12 08:00:00","HUD VL","1131","13"
"2013/02/12 08:00:00","LONGIL","2442","13"
"2013/02/12 08:00:00","MHK VL","975","13"
"2013/02/12 08:00:00","MILLWD","362","13"
"2013/02/12 08:00:00","N.Y.C.","6226","13"
"2013/02/12 08:00:00","NORTH","831","13"
"2013/02/12 08:00:00","WEST","1943","13"
"2013/02/12 09:00:00","CAPITL","1443","14"
"2013/02/12 09:00:00","CENTRL","2071","14"
"2013/02/12 09:00:00","DUNWOD","730","14"
"2013/02/12 09:00:00","GENESE","1218","14"
"2013/02/12 09:00:00","HUD VL","1150","14"
"2013/02/12 09:00:00","LONGIL","2490","14"
"2013/02/12 09:00:00","MHK VL","987","14"
"2013/02/12 09:00:00","MILLWD","359","14"
"2013/02/12 09:00:00","N.Y.C.","6477","14"
"2013/02/12 09:00:00","NORTH","832","14"
"2013/02/12 09:00:00","WEST","1966","14"
"2013/02/12 10:00:00","CAPITL","1453","15"
"2013/02/12 10:00:00","CENTRL","2080","15"
"2013/02/12 10:00:00","DUNWOD","739","15"
"2013/02/12 10:00:00","GENESE","1228","15"
"2013/02/12 10:00:00","HUD VL","1161","15"
"2013/02/12 10:00:00","LONGIL","2534","15"
"2013/02/12 10:00:00","MHK VL","988","15"
"2013/02/12 10:00:00","MILLWD","361","15"
"2013/02/12 10:00:00","N.Y.C.","6617","15"
"2013/02/12 10:00:00","NORTH","836","15"
"2013/02/12 10:00:00","WEST","1982","15"
"2013/02/12 11:00:00","CAPITL","1454","16"
"2013/02/12 11:00:00","CENTRL","2079","16"
"2013/02/12 11:00:00","DUNWOD","740","16"
"2013/02/12 11:00:00","GENESE","1238","16"
"2013/02/12 11:00:00","HUD VL","1165","16"
"2013/02/12 11:00:00","LONGIL","2539","16"
"2013/02/12 11:00:00","MHK VL","983","16"
"2013/02/12 11:00:00","MILLWD","359","16"
"2013/02/12 11:00:00","N.Y.C.","6677","16"
"2013/02/12 11:00:00","NORTH","835","16"
"2013/02/12 11:00:00","WEST","1979","16"
"2013/02/12 12:00:00","CAPITL","1447","17"
"2013/02/12 12:00:00","CENTRL","2076","17"
"2013/02/12 12:00:00","DUNWOD","741","17"
"2013/02/12 12:00:00","GENESE","1236","17"
"2013/02/12 12:00:00","HUD VL","1158","17"
"2013/02/12 12:00:00","LONGIL","2541","17"
"2013/02/12 12:00:00","MHK VL","974","17"
"2013/02/12 12:00:00","MILLWD","361","17"
"2013/02/12 12:00:00","N.Y.C.","6709","17"
"2013/02/12 12:00:00","NORTH","829","17"
"2013/02/12 12:00:00","WEST","1969","17"
"2013/02/12 13:00:00","CAPITL","1432","18"
"2013/02/12 13:00:00","CENTRL","2069","18"
"2013/02/12 13:00:00","DUNWOD","741","18"
"2013/02/12 13:00:00","GENESE","1234","18"
"2013/02/12 13:00:00","HUD VL","1152","18"
"2013/02/12 13:00:00","LONGIL","2540","18"
"2013/02/12 13:00:00","MHK VL","970","18"
"2013/02/12 13:00:00","MILLWD","359","18"
"2013/02/12 13:00:00","N.Y.C.","6713","18"
"2013/02/12 13:00:00","NORTH","828","18"
"2013/02/12 13:00:00","WEST","1972","18"
"2013/02/12 14:00:00","CAPITL","1416","19"
"2013/02/12 14:00:00","CENTRL","2058","19"
"2013/02/12 14:00:00","DUNWOD","735","19"
"2013/02/12 14:00:00","GENESE","1228","19"
"2013/02/12 14:00:00","HUD VL","1141","19"
"2013/02/12 14:00:00","LONGIL","2538","19"
"2013/02/12 14:00:00","MHK VL","959","19"
"2013/02/12 14:00:00","MILLWD","360","19"
"2013/02/12 14:00:00","N.Y.C.","6703","19"
"2013/02/12 14:00:00","NORTH","822","19"
"2013/02/12 14:00:00","WEST","1954","19"
"2013/02/12 15:00:00","CAPITL","1407","20"
"2013/02/12 15:00:00","CENTRL","2049","20"
"2013/02/12 15:00:00","DUNWOD","735","20"
"2013/02/12 15:00:00","GENESE","1221","20"
"2013/02/12 15:00:00","HUD VL","1140","20"
"2013/02/12 15:00:00","LONGIL","2547","20"
"2013/02/12 15:00:00","MHK VL","954","20"
"2013/02/12 15:00:00","MILLWD","361","20"
"2013/02/12 15:00:00","N.Y.C.","6700","20"
"2013/02/12 15:00:00","NORTH","824","20"
"2013/02/12 15:00:00","WEST","1943","20"
"2013/02/12 16:00:00","CAPITL","1437","21"
"2013/02/12 16:00:00","CENTRL","2061","21"
"2013/02/12 16:00:00","DUNWOD","754","21"
"2013/02/12 16:00:00","GENESE","1230","21"
"2013/02/12 16:00:00","HUD VL","1160","21"
"2013/02/12 16:00:00","LONGIL","2619","21"
"2013/02/12 16:00:00","MHK VL","972","21"
"2013/02/12 16:00:00","MILLWD","375","21"
"2013/02/12 16:00:00","N.Y.C.","6758","21"
"2013/02/12 16:00:00","NORTH","833","21"
"2013/02/12 16:00:00","WEST","1951","21"
"2013/02/12 17:00:00","CAPITL","1526","22"
"2013/02/12 17:00:00","CENTRL","2129","22"
"2013/02/12 17:00:00","DUNWOD","787","22"
"2013/02/12 17:00:00","GENESE","1271","22"
"2013/02/12 17:00:00","HUD VL","1236","22"
"2013/02/12 17:00:00","LONGIL","2807","22"
"2013/02/12 17:00:00","MHK VL","1017","22"
"2013/02/12 17:00:00","MILLWD","402","22"
"2013/02/12 17:00:00","N.Y.C.","6870","22"
"2013/02/12 17:00:00","NORTH","845","22"
"2013/02/12 17:00:00","WEST","1990","22"
